STATEFP,GEOID,NAME,LOGRADE,HIGRADE,Latitiude,Longitude,NCESIDn,BIA_School,BIA
55,5502820,Columbus School District,PK,12,43.3267107,-89.0571227,5502820,Contains non-reservation school,
55,5502880,Cornell School District,PK,12,45.1437603,-91.1537033,5502880,Contains non-reservation school,
55,5502910,Crandon School District,PK,12,45.7340243,-88.884583,5502910,Contains non-reservation school,
55,5502970,Crivitz School District,PK,12,45.2807756,-88.0802643,5502970,Contains non-reservation school,
55,5503030,Cuba City School District,PK,12,42.6209709,-90.4944397,5503030,No School,
55,5503060,Cudahy School District,PK,12,42.946727,-87.8638844,5503060,Contains non-reservation school,
55,5503090,Cumberland School District,PK,12,45.5628076,-92.0243885,5503090,Contains non-reservation school,
55,5503150,Darlington Community School District,PK,12,42.7006657,-90.0885348,5503150,Contains non-reservation school,
55,5503180,DeForest Area School District,PK,12,43.2454573,-89.3115659,5503180,Contains non-reservation school,
55,5503210,De Pere Unified School District,PK,12,44.3788415,-88.0187167,5503210,Contains non-reservation school,
55,5503240,De Soto Area School District,PK,12,43.484224,-91.1362362,5503240,Contains non-reservation school,
55,5503270,Deerfield Community School District,PK,12,43.065224,-89.0829432,5503270,Contains non-reservation school,
55,5503510,Kettle Moraine School District,PK,12,43.000852,-88.4333966,5503510,Contains non-reservation school,
55,5503640,Delavan-Darien School District,PK,12,42.6302531,-88.6954845,5503640,Contains non-reservation school,
55,5503660,Denmark School District,PK,12,44.3558043,-87.8293875,5503660,No School,
55,5503690,Dodgeville School District,PK,12,43.008587,-90.1231231,5503690,Contains non-reservation school,
55,5503810,Drummond Area School District,PK,12,46.3324978,-91.2159521,5503810,No School,
55,5503840,Durand School District,PK,12,44.6128826,-91.9246491,5503840,Contains non-reservation school,
55,5503860,Northland Pines School District,PK,12,46.0173183,-89.3632943,5503860,Contains non-reservation school,
55,5504020,East Troy Community School District,PK,12,42.7880046,-88.4246852,5504020,Contains non-reservation school,
55,5504050,Eau Claire Area School District,PK,12,44.7519836,-91.5149983,5504050,Contains non-reservation school,
55,5504080,Edgar School District,PK,12,44.9119516,-89.9823589,5504080,Contains non-reservation school,
55,5504110,Edgerton School District,PK,12,42.8393224,-89.0929948,5504110,Contains non-reservation school,
55,5504170,Elcho School District,PK,12,45.4134913,-89.1558421,5504170,Contains non-reservation school,
55,5504200,Eleva-Strum School District,PK,12,44.554923,-91.4253937,5504200,No School,
55,5504230,Elk Mound Area School District,PK,12,44.8460423,-91.7011045,5504230,No School,
55,5504260,Elkhart Lake-Glenbeulah School District,PK,12,43.8325461,-88.0436372,5504260,No School,
55,5504290,Elkhorn Area School District,KG,12,42.7010687,-88.5323657,5504290,Contains non-reservation school,
55,5504320,Ellsworth Community School District,PK,12,44.6780036,-92.4526748,5504320,Contains non-reservation school,
55,5504350,Elmwood School District,PK,12,44.748141,-92.1446558,5504350,No School,
55,5504380,Royall School District,PK,12,43.7801593,-90.318081,5504380,No School,
55,5504440,Evansville Community School District,PK,12,42.7612331,-89.2678618,5504440,Contains non-reservation school,
55,5504500,Fall Creek School District,PK,12,44.7807702,-91.2650059,5504500,No School,
55,5504530,Fall River School District,PK,12,43.4174173,-89.055496,5504530,No School,
55,5504590,Fennimore Community School District,PK,12,42.9778862,-90.6371253,5504590,No School,
55,5504650,Florence School District,PK,12,45.8718648,-88.4072338,5504650,Contains non-reservation school,
55,5504680,Fond du Lac School District,PK,12,43.7735693,-88.3917916,5504680,Contains non-reservation school,
55,5504740,Fort Atkinson School District,PK,12,42.912378,-88.8566825,5504740,Contains non-reservation school,
55,5504830,Franklin Public School District,PK,12,42.8850557,-88.0159481,5504830,Contains non-reservation school,
55,5504860,Frederic School District,PK,12,45.6742841,-92.3577093,5504860,Contains non-reservation school,
55,5504890,Northern Ozaukee School District,PK,12,43.4481638,-87.9471221,5504890,Contains non-reservation school,
55,5504920,Freedom Area School District,PK,12,44.38226,-88.3073628,5504920,Intersects Reservation,
55,5504960,Galesville-Ettrick-Trempealeau School District,PK,12,44.0989228,-91.3424413,5504960,Contains non-reservation school,
55,5504980,North Crawford School District,PK,12,43.3432584,-90.8053391,5504980,No School,
55,5505160,Germantown School District,PK,12,43.2433848,-88.1497344,5505160,Contains non-reservation school,
55,5505220,Gibraltar Area School District,PK,12,45.1788481,-87.1627096,5505220,No School,
55,5505250,Gillett School District,PK,12,44.8995488,-88.347686,5505250,Contains non-reservation school,
55,5505280,Gilman School District,PK,12,45.2206736,-90.7430537,5505280,No School,
55,5505370,Gilmanton School District,PK,12,44.4499507,-91.6695091,5505370,No School,
55,5505520,Glenwood City School District,PK,12,45.0674946,-92.2088304,5505520,Contains non-reservation school,
55,5505580,Goodman-Armstrong School District,PK,12,45.6499084,-88.3935961,5505580,Contains non-reservation school,
55,5505610,Grafton School District,PK,12,43.3223155,-87.9277005,5505610,Contains non-reservation school,
55,5505640,Granton Area School District,PK,12,44.5748876,-90.4262295,5505640,No School,
55,5505670,Grantsburg School District,PK,12,45.7771931,-92.6544211,5505670,Contains non-reservation school,
55,5505730,Black Hawk School District,PK,12,42.5712555,-89.9314352,5505730,Contains non-reservation school,
55,5505820,Green Bay Area School District,PK,12,44.5134838,-87.9416407,5505820,Contains non-reservation school,
55,5505880,Green Lake School District,PK,12,43.8412095,-88.9753837,5505880,Contains non-reservation school,
55,5505910,Greendale School District,PK,12,42.9399929,-88.0008572,5505910,Contains non-reservation school,
55,5505940,Greenfield School District,PK,12,42.9595511,-87.9807141,5505940,Contains non-reservation school,
55,5505970,Greenwood School District,PK,12,44.7633534,-90.6692131,5505970,No School,
55,5506000,Whitnall School District,PK,12,42.950629,-88.0509493,5506000,Contains non-reservation school,
55,5506030,Hamilton School District,PK,12,43.1397395,-88.1944022,5506030,Contains non-reservation school,
55,5506060,St. Croix Central School District,PK,12,44.980531,-92.5036856,5506060,No School,
55,5506270,Hayward Community School District,PK,12,46.0146554,-91.3252947,5506270,Contains non-reservation school,Contains BIA School
55,5506300,Southwestern Wisconsin School District,PK,12,42.5459496,-90.535347,5506300,No School,
55,5506420,Highland School District,PK,12,43.0735233,-90.3487769,5506420,Contains non-reservation school,
55,5506450,Hilbert School District,PK,12,44.1373109,-88.1968089,5506450,Contains non-reservation school,
55,5506480,Hillsboro School District,PK,12,43.633151,-90.4256914,5506480,No School,
55,5506540,Holmen School District,PK,12,44.0175086,-91.2634714,5506540,Contains non-reservation school,
55,5506570,Horicon School District,PK,12,43.4572018,-88.6526281,5506570,Contains non-reservation school,
55,5506600,Hortonville School District,PK,12,44.3264382,-88.5593175,5506600,Contains non-reservation school,
55,5506630,Howard-Suamico School District,PK,12,44.611419,-88.0746407,5506630,Contains non-reservation school,
55,5506660,Howards Grove School District,PK,12,43.8555991,-87.8318238,5506660,Contains non-reservation school,
55,5506690,Hudson School District,PK,12,44.9962768,-92.7039314,5506690,Contains non-reservation school,
55,5506750,Hurley School District,PK,12,46.445002,-90.3721005,5506750,Intersects Reservation,
55,5506780,Hustisford School District,PK,12,43.3297612,-88.6012713,5506780,No School,
55,5506810,Independence School District,PK,12,44.3833,-91.4472405,5506810,Contains non-reservation school,
55,5506840,Iola-Scandinavia School District,PK,12,44.5311076,-89.130524,5506840,No School,
55,5506870,Iowa-Grant School District,PK,12,42.9365901,-90.4154699,5506870,No School,
55,5506960,Ithaca School District,KG,12,43.3525172,-90.2448835,5506960,Contains non-reservation school,
55,5507020,Janesville School District,PK,12,42.6593765,-89.034135,5507020,Contains non-reservation school,
55,5507050,Jefferson School District,PK,12,43.0011974,-88.7500962,5507050,Contains non-reservation school,
55,5507170,Johnson Creek School District,PK,12,43.0900748,-88.725187,5507170,No School,
55,5507230,Juda School District,PK,12,42.566765,-89.4932468,5507230,No School,
55,5507260,Dodgeland School District,PK,12,43.3542673,-88.7601433,5507260,Contains non-reservation school,
55,5507290,Kaukauna Area School District,PK,12,44.2864965,-88.2485458,5507290,Contains non-reservation school,
55,5507320,Kenosha School District,PK,12,42.5803759,-87.8834344,5507320,Contains non-reservation school,
55,5507380,Kewaskum School District,PK,12,43.5305304,-88.2092881,5507380,Contains non-reservation school,
55,5507410,Kewaunee School District,PK,12,44.4246444,-87.5882533,5507410,Contains non-reservation school,
55,5507440,Kiel Area School District,PK,12,43.918973,-87.9299333,5507440,Contains non-reservation school,
55,5507470,Kimberly Area School District,PK,12,44.2188122,-88.2814943,5507470,Contains non-reservation school,
55,5507500,Kohler School District,PK,12,43.7231306,-87.7870114,5507500,No School,
55,5507530,La Crosse School District,PK,12,43.7861887,-91.1942604,5507530,Contains non-reservation school,
55,5507560,La Farge School District,PK,12,43.6136139,-90.6459585,5507560,No School,
55,5507590,Ladysmith School District,PK,12,45.5190649,-91.1263162,5507590,No School,
55,5507680,Lake Holcombe School District,PK,12,45.2511317,-91.1234011,5507680,Contains non-reservation school,
55,5507710,Lake Mills Area School District,PK,12,43.0965098,-88.9007259,5507710,No School,
55,5507770,Lancaster Community School District,PK,12,42.846066,-90.7521655,5507770,No School,
55,5507830,Laona School District,PK,12,45.6651106,-88.6971194,5507830,Contains non-reservation school,
55,5507860,Lena School District,PK,12,44.9573489,-88.0299355,5507860,No School,
55,5508160,Little Chute Area School District,PK,12,44.2845023,-88.3123466,5508160,No School,
55,5508190,Lodi School District,PK,12,43.308888,-89.5315929,5508190,Contains non-reservation school,
55,5508220,Lomira School District,PK,12,43.5736414,-88.4468667,5508220,No School,
55,5508250,Loyal School District,PK,12,44.7477849,-90.4664107,5508250,No School,
55,5508280,Luck School District,KG,12,45.5907013,-92.4272507,5508280,Intersects Reservation,
55,5508340,Luxemburg-Casco School District,PK,12,44.5600823,-87.7044623,5508340,Contains non-reservation school,
55,5508520,Madison Metropolitan School District,PK,12,43.0701586,-89.3855973,5508520,Contains non-reservation school,
55,5508550,Manawa School District,PK,12,44.4865448,-88.9304077,5508550,Contains non-reservation school,
55,5508610,Manitowoc School District,PK,12,44.0827652,-87.7139475,5508610,Contains non-reservation school,
55,5508640,Maple School District,PK,12,46.6118827,-91.6764871,5508640,No School,
55,5508670,Marathon City School District,PK,12,44.9266561,-89.8350147,5508670,Contains non-reservation school,
55,5508700,Marinette School District,PK,12,45.1202464,-87.7351895,5508700,Contains non-reservation school,
55,5508730,Marion School District,PK,12,44.6709974,-88.9157333,5508730,No School,
55,5508760,Markesan School District,PK,12,43.7125461,-89.0434869,5508760,No School,
55,5508790,Marshall School District,PK,12,43.1386063,-89.0833435,5508790,Contains non-reservation school,
55,5508820,Marshfield School District,PK,12,44.6384782,-90.1899769,5508820,Contains non-reservation school,
55,5508850,Mauston School District,PK,12,43.7586032,-90.0186455,5508850,Contains non-reservation school,
55,5508880,Mayville School District,PK,12,43.5260969,-88.5619149,5508880,Contains non-reservation school,
55,5508910,McFarland School District,PK,12,43.010958,-89.2801493,5508910,Contains non-reservation school,
55,5508940,Medford Area School District,PK,12,45.1691484,-90.3380959,5508940,Contains non-reservation school,
55,5508970,Mellen School District,PK,12,46.3209467,-90.7115829,5508970,Contains non-reservation school,
55,5509000,Melrose-Mindoro School District,PK,12,44.0930579,-91.0513985,5509000,Contains non-reservation school,
55,5509030,Menasha School District,PK,12,44.2190585,-88.4330852,5509030,Contains non-reservation school,
55,5509060,Menomonee Falls School District,PK,12,43.1605832,-88.1103353,5509060,Contains non-reservation school,
55,5509070,Menominee Indian School District,PK,12,44.9913041,-88.6692512,5509070,Contains BIA School only,Contains BIA School
55,5509090,Menomonie Area School District,PK,12,44.8624999,-91.9346635,5509090,Contains non-reservation school,
55,5509130,Mequon-Thiensville School District,PK,12,43.2349194,-87.9826589,5509130,Contains non-reservation school,
55,5509150,Mercer School District,PK,12,46.1559177,-90.1324241,5509150,No School,
55,5509210,Merrill Area School District,PK,12,45.2488672,-89.7393605,5509210,Contains non-reservation school,
